CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,ContractTypeEncoded,IsSenior,HasTechSupport,Contract_TechSupport,AvgCharges_Tenure,LogMonthlyCharges,LogTotalCharges
CUST_3020,59,Female,Month-to-month,88.26,88.26,No,Fiber optic,1,Yes,Credit card,No,88.26,1,0,0,0,88.26,4.491553459201124,4.491553459201124
CUST_4179,40,Female,One year,117.67,5059.81,No,Fiber optic,43,Yes,Bank transfer,Yes,117.67000000000002,2,0,0,0,5059.81,4.7763465316770475,8.52928182852161
CUST_3186,46,Male,Month-to-month,30.75,707.25,No,Fiber optic,23,Yes,Mailed check,Yes,30.75,1,0,0,0,707.25,3.4578927253387004,6.562797138710626
CUST_4100,20,Male,One year,115.72,578.6,Yes,DSL,5,Yes,Mailed check,No,115.72,2,0,1,2,578.6,4.75977790421453,6.362338210446527
CUST_13,42,Female,Two year,52.87,1216.01,Yes,DSL,23,Yes,Bank transfer,No,52.87,3,0,1,3,1216.01,3.986573736692442,7.104152309880638
CUST_2465,36,Male,Two year,75.34,678.06,No,No,9,Yes,Mailed check,No,75.33999999999999,3,0,0,0,678.06,4.3351970473170836,6.520709488897722
CUST_1522,47,Male,One year,56.65,849.75,Yes,Fiber optic,15,No,Bank transfer,No,56.65,2,0,1,2,849.75,4.054390246715068,6.7461183133810145
CUST_4691,59,Female,Two year,25.86,724.08,No,No,28,No,Bank transfer,No,25.860000000000003,3,0,0,0,724.08,3.2906381910950913,6.586281993594718
CUST_4548,69,Female,Month-to-month,25.34,1216.32,Yes,No,48,No,Credit card,No,25.34,1,1,1,1,1216.32,3.2710886963151347,7.1044070000842465
CUST_4309,49,Female,One year,80.97,1133.58,No,Fiber optic,14,No,Mailed check,No,80.97,2,0,0,0,1133.58,4.406353326664939,7.034017817379444
CUST_4013,66,Male,Month-to-month,69.97,3638.44,No,DSL,52,Yes,Mailed check,No,69.97,1,1,0,0,3638.44,4.262257252536892,8.199585102641407
CUST_4875,40,Male,Month-to-month,49.2,98.4,No,Fiber optic,2,No,Electronic check,No,49.2,1,0,0,0,98.4,3.9160150266976834,4.599152113662528
CUST_273,24,Male,Month-to-month,47.44,1755.28,No,DSL,37,Yes,Bank transfer,Yes,47.44,1,0,0,0,1755.28,3.8803259186848913,7.470953214786697
CUST_1814,67,Female,One year,28.1,1095.9,No,Fiber optic,39,Yes,Mailed check,No,28.1,2,1,0,0,1095.9,3.370738174177447,7.000243298417288
CUST_3357,18,Male,Month-to-month,108.79,1740.64,Yes,Fiber optic,16,Yes,Electronic check,No,108.79,1,0,1,1,1740.64,4.698569450246641,7.462582477042902
CUST_1075,38,Male,Month-to-month,25.33,633.25,Yes,DSL,25,No,Mailed check,Yes,25.33,1,0,1,1,633.25,3.270708973508218,6.452443198479391
CUST_2004,27,Female,Two year,71.08,2772.12,No,No,39,Yes,Electronic check,No,71.08,3,0,0,0,2772.12,4.277776613300082,7.927728319111489
CUST_3463,68,Female,Month-to-month,87.82,2898.06,No,DSL,33,Yes,Electronic check,No,87.82,1,1,0,0,2898.06,4.486611849863956,7.9721418254994765
CUST_4967,54,Male,One year,20.91,125.46,Yes,Fiber optic,6,Yes,Bank transfer,Yes,20.91,2,0,1,2,125.46000000000001,3.086943153607375,4.839926052630467
CUST_2147,58,Male,Month-to-month,116.13,7432.32,No,DSL,64,No,Credit card,Yes,116.13,1,0,0,0,7432.32,4.763284429081783,8.913727875056518
CUST_1622,70,Male,Month-to-month,70.48,2889.68,No,Fiber optic,41,No,Credit card,No,70.47999999999999,1,1,0,0,2889.6799999999994,4.2694176902912275,7.969247047546805
CUST_17,49,Male,Month-to-month,32.9,2204.3,No,No,67,Yes,Electronic check,No,32.900000000000006,1,0,0,0,2204.3,3.5234150143864045,7.698618833048151
CUST_767,42,Female,Two year,92.68,92.68,No,Fiber optic,1,Yes,Credit card,No,92.68,3,0,0,0,92.68,4.539884719289462,4.539884719289462
CUST_4202,30,Male,Two year,99.32,5263.96,No,Fiber optic,53,Yes,Credit card,Yes,99.32000000000001,3,0,0,0,5263.96,4.608365076884611,8.568828827198285
CUST_2037,22,Female,One year,44.5,267.0,No,No,6,Yes,Bank transfer,No,44.5,2,0,0,0,267.0,3.8177123259569044,5.5909869805108565
CUST_337,23,Female,Month-to-month,43.19,3109.68,No,DSL,72,Yes,Credit card,No,43.19,1,0,0,0,3109.68,3.7884985191426486,8.042596630790642
CUST_3184,25,Male,One year,84.74,2033.76,Yes,DSL,24,Yes,Mailed check,No,84.74,2,0,1,2,2033.7599999999998,4.451319461169831,7.618133154803748
CUST_1204,60,Male,Month-to-month,41.57,1912.22,No,Fiber optic,46,Yes,Bank transfer,No,41.57,1,0,0,0,1912.22,3.751149779840061,7.556542965441655
CUST_2376,69,Male,Month-to-month,92.02,644.14,Yes,No,7,Yes,Mailed check,Yes,92.02,1,1,1,1,644.14,4.532814523795951,6.46946734750647
CUST_4850,37,Male,Month-to-month,49.07,1619.31,No,No,33,Yes,Electronic check,No,49.07,1,0,0,0,1619.31,3.9134220263418533,7.390372767944509
CUST_1654,55,Male,Month-to-month,68.67,2472.12,No,DSL,36,No,Mailed check,No,68.67,1,0,0,0,2472.12,4.2437698090420275,7.813235790404008
CUST_1885,65,Male,Two year,81.13,5111.19,Yes,No,63,No,Electronic check,No,81.13,3,1,1,3,5111.19,4.408303357752101,8.539383162815817
CUST_4295,47,Male,One year,53.51,1765.83,Yes,Fiber optic,33,No,Bank transfer,Yes,53.51,2,0,1,2,1765.83,3.9983841710761894,7.476942259428792
CUST_1581,56,Male,Month-to-month,64.45,644.5,No,DSL,10,No,Electronic check,Yes,64.45,1,0,0,0,644.5,4.181286492355909,6.470025210286697
CUST_1758,21,Male,One year,35.62,605.54,Yes,No,17,No,Bank transfer,No,35.62,2,0,1,2,605.54,3.6005945392463645,6.407770678394021
CUST_1454,22,Male,Month-to-month,33.55,301.95,No,Fiber optic,9,Yes,Mailed check,No,33.55,1,0,0,0,301.95,3.542407550213679,5.713567775390998
CUST_2093,26,Male,One year,118.79,6295.87,No,Fiber optic,53,Yes,Electronic check,No,118.78999999999999,2,0,0,0,6295.87,4.785740209743239,8.747807963524167
CUST_3442,19,Male,Month-to-month,21.45,214.5,Yes,DSL,10,No,Bank transfer,No,21.45,1,0,1,1,214.5,3.1112906141882632,5.372960909543802
CUST_2481,30,Female,Month-to-month,28.39,255.51,No,Fiber optic,9,No,Electronic check,No,28.39,1,0,0,0,255.51,3.380654480430826,5.547167650205652
CUST_4979,51,Female,One year,79.49,3736.03,No,No,47,Yes,Mailed check,No,79.49000000000001,2,0,0,0,3736.0300000000007,4.388132953105642,8.22604645728307
CUST_1451,51,Female,Month-to-month,31.58,1452.68,Yes,No,46,Yes,Credit card,Yes,31.580000000000002,1,0,1,1,1452.68,3.483698603173899,7.281853551340801
CUST_806,52,Female,One year,97.26,1069.86,No,DSL,11,Yes,Bank transfer,No,97.25999999999999,2,0,0,0,1069.86,4.587617026740502,6.976217342949033
CUST_3115,43,Male,One year,41.37,206.85,No,Fiber optic,5,Yes,Bank transfer,No,41.37,2,0,0,0,206.85,3.7464405646384678,5.336816665698646
CUST_4597,53,Male,Two year,85.84,5150.4,Yes,DSL,60,Yes,Mailed check,No,85.83999999999999,3,0,1,3,5150.4,4.464067345010091,8.54702380137491
CUST_639,44,Female,Month-to-month,88.42,2210.5,No,Fiber optic,25,No,Bank transfer,No,88.42,1,0,0,0,2210.5,4.4933443708058345,7.701426297308381
CUST_1251,45,Male,Month-to-month,101.78,5089.0,No,No,50,Yes,Mailed check,No,101.78,1,0,0,0,5089.0,4.632590781564083,8.535033109544568
CUST_3672,59,Male,One year,115.09,4373.42,No,No,38,Yes,Mailed check,No,115.09,2,0,0,0,4373.42,4.754365752349944,8.383529218574775
CUST_64,70,Male,One year,38.42,461.04,No,DSL,12,Yes,Bank transfer,Yes,38.42,2,1,0,0,461.04,3.674273301724574,6.135651467420479
CUST_1912,65,Female,Month-to-month,65.16,260.64,No,DSL,4,No,Mailed check,No,65.16,1,1,0,0,260.64,4.1920760507154355,5.566969513093012
CUST_1067,35,Male,Two year,42.03,2353.68,No,No,56,Yes,Electronic check,No,42.029999999999994,3,0,0,0,2353.68,3.7618975468505083,7.7641601161138105
CUST_2700,46,Male,One year,63.39,1267.8,No,DSL,20,Yes,Mailed check,No,63.39,2,0,0,0,1267.8,4.164958341550092,7.145826850880583
CUST_494,33,Male,Month-to-month,96.24,3849.6,Yes,No,40,Yes,Credit card,Yes,96.24,1,0,1,1,3849.6,4.577182149447922,8.255984259295236
CUST_376,67,Male,Month-to-month,42.36,1186.08,No,Fiber optic,28,Yes,Mailed check,No,42.36,1,1,0,0,1186.08,3.769537357131391,7.079251789137258
CUST_418,61,Female,One year,81.61,2448.3,Yes,Fiber optic,30,Yes,Electronic check,No,81.61,2,1,1,2,2448.3,4.414130738574414,7.803557548428955
CUST_2350,55,Male,Month-to-month,72.91,2770.58,No,DSL,38,Yes,Mailed check,No,72.91,1,0,0,0,2770.58,4.302848136796795,7.927172833678698
CUST_4993,50,Female,Two year,101.35,6385.05,No,No,63,Yes,Credit card,No,101.35000000000001,3,0,0,0,6385.05,4.628398312107298,8.761871202871385
CUST_3074,48,Male,Two year,54.63,3714.84,No,No,68,Yes,Bank transfer,Yes,54.63,3,0,0,0,3714.84,4.018722624087202,8.220360041956155
CUST_1050,25,Female,One year,91.98,4690.98,Yes,DSL,51,Yes,Electronic check,No,91.97999999999999,2,0,1,2,4690.98,4.532384416262438,8.453609947189685
CUST_1987,27,Female,One year,118.13,8387.23,No,Fiber optic,71,Yes,Credit card,Yes,118.13,2,0,0,0,8387.23,4.780215333811269,9.034584811769871
CUST_32,52,Female,One year,92.93,5947.52,Yes,No,64,Yes,Mailed check,No,92.93,2,0,1,2,5947.52,4.542549824006424,8.690897728103078
CUST_2072,62,Male,Month-to-month,70.22,140.44,Yes,Fiber optic,2,Yes,Electronic check,No,70.22,1,1,1,1,140.44,4.265773677849632,4.951875598889333
CUST_4786,18,Female,Month-to-month,31.82,572.76,No,Fiber optic,18,Yes,Mailed check,No,31.82,1,0,0,0,572.76,3.4910380856619447,6.352211190416768
CUST_2136,32,Male,Month-to-month,100.19,1402.66,Yes,DSL,14,Yes,Mailed check,No,100.19000000000001,1,0,1,1,1402.66,4.616999937741668,7.246838390016854
CUST_2946,52,Female,Month-to-month,88.27,4590.04,No,No,52,Yes,Bank transfer,Yes,88.27,1,0,0,0,4590.04,4.4916654851912705,8.431861856910025
CUST_2954,51,Female,Two year,115.33,576.65,No,Fiber optic,5,Yes,Mailed check,No,115.33,3,0,0,0,576.65,4.756430979828675,6.358968148929027
CUST_486,47,Male,Month-to-month,23.94,1149.12,No,DSL,48,Yes,Mailed check,No,23.939999999999998,1,0,0,0,1149.12,3.21647294025189,7.0476215637395265
CUST_1998,55,Male,Month-to-month,26.83,1690.29,No,DSL,63,No,Electronic check,Yes,26.83,1,0,0,0,1690.29,3.326114575537799,7.433246830350916
CUST_2009,41,Female,Month-to-month,78.53,5182.98,Yes,No,66,Yes,Bank transfer,Yes,78.52999999999999,1,0,1,1,5182.98,4.376134308969044,8.553328379999977
CUST_2797,67,Male,One year,105.74,3277.94,Yes,No,31,Yes,Bank transfer,No,105.74,2,1,1,2,3277.94,4.6703959709057985,8.095275478415568
CUST_3815,40,Male,Two year,101.55,1015.5,Yes,Fiber optic,10,No,Bank transfer,No,101.55,3,0,1,3,1015.5,4.63035048451839,6.9241206330684015
CUST_1464,32,Male,Month-to-month,77.33,2010.58,No,Fiber optic,26,Yes,Mailed check,No,77.33,1,0,0,0,2010.58,4.360930671379147,7.606675761913924
CUST_1030,26,Male,Month-to-month,48.55,2184.75,No,No,45,Yes,Electronic check,No,48.55,1,0,0,0,2184.75,3.902982260775997,7.689714298061
CUST_3724,24,Female,Month-to-month,26.4,1478.4,Yes,DSL,56,No,Bank transfer,No,26.400000000000002,1,0,1,1,1478.4,3.3105430133940246,7.2993918791537675
CUST_926,54,Female,One year,27.72,942.48,No,Fiber optic,34,Yes,Mailed check,No,27.72,2,0,0,0,942.48,3.3575937441800234,6.849575166915675
CUST_998,19,Male,Month-to-month,35.1,2421.9,No,Fiber optic,69,No,Credit card,No,35.1,1,0,0,0,2421.9,3.586292865338835,7.792720448813383
CUST_564,28,Male,Two year,99.23,2381.52,No,DSL,24,Yes,Bank transfer,No,99.23,3,0,0,0,2381.52,4.607467545036775,7.775914030036669
CUST_2967,23,Female,Month-to-month,40.18,723.24,No,Fiber optic,18,Yes,Bank transfer,No,40.18,1,0,0,0,723.24,3.717952701599643,6.585122829167185
CUST_4763,55,Male,Month-to-month,34.36,1855.44,No,DSL,54,Yes,Credit card,Yes,34.36,1,0,0,0,1855.44,3.5655812377694427,7.526415954215256
CUST_3531,24,Female,Month-to-month,49.05,1177.2,No,DSL,24,No,Mailed check,No,49.050000000000004,1,0,0,0,1177.2,3.9130225057612296,7.0717431290875865
CUST_3409,26,Female,Month-to-month,101.85,5398.05,Yes,DSL,53,No,Bank transfer,No,101.85000000000001,1,0,1,1,5398.05,4.633271616098966,8.593978291149659
CUST_1094,31,Male,Month-to-month,44.84,851.96,Yes,DSL,19,Yes,Mailed check,No,44.84,1,0,1,1,851.96,3.8251570724064843,6.748712653074451
CUST_4642,46,Female,Two year,110.77,221.54,No,Fiber optic,2,No,Electronic check,Yes,110.77,3,0,0,0,221.54,4.71644318839752,5.405106860729554
CUST_2326,54,Female,One year,61.94,4088.04,No,DSL,66,No,Electronic check,No,61.94,2,0,0,0,4088.04,4.142181891636261,8.316065502659667
CUST_2894,64,Female,Month-to-month,29.84,238.72,Yes,DSL,8,Yes,Bank transfer,No,29.84,1,1,1,1,238.72,3.4288125486951286,5.479471575589985
CUST_4181,45,Female,Two year,79.5,715.5,No,DSL,9,Yes,Bank transfer,No,79.5,3,0,0,0,715.5,4.388257184424518,6.574378247268227
CUST_302,33,Female,Month-to-month,76.84,461.04,No,No,6,Yes,Bank transfer,Yes,76.84,1,0,0,0,461.04,4.354655437877749,6.135651467420479
CUST_60,45,Female,Month-to-month,34.52,1415.32,No,DSL,41,Yes,Mailed check,No,34.519999999999996,1,0,0,0,1415.32,3.570095918123969,7.2558172374226295
CUST_3421,34,Female,Month-to-month,96.24,5870.64,No,DSL,61,No,Bank transfer,No,96.24000000000001,1,0,0,0,5870.64,4.577182149447922,8.677889260513037
CUST_101,41,Male,Month-to-month,100.96,6764.32,No,DSL,67,No,Electronic check,Yes,100.96,1,0,0,0,6764.32,4.6245805795079145,8.819564841777375
CUST_2629,51,Male,Month-to-month,64.47,3803.73,No,No,59,Yes,Credit card,No,64.47,1,0,0,0,3803.73,4.181592022453,8.244000308513932
CUST_4506,49,Male,Two year,106.21,5204.29,No,DSL,49,Yes,Electronic check,Yes,106.21,3,0,0,0,5204.29,4.674789527868148,8.55743069515503
CUST_587,41,Female,Two year,92.74,185.48,No,Fiber optic,2,No,Bank transfer,No,92.74,3,0,0,0,185.48,4.54052499249456,5.228323994727502
CUST_1706,67,Male,One year,87.07,1741.4,No,No,20,Yes,Mailed check,No,87.07000000000001,2,1,0,0,1741.4,4.4781319528173675,7.463018752178696
CUST_2425,21,Female,Month-to-month,58.62,1993.08,No,Fiber optic,34,Yes,Mailed check,No,58.62,1,0,0,0,1993.08,4.087991088249925,7.597938070078066
CUST_4305,21,Male,Month-to-month,115.36,5537.28,No,DSL,48,Yes,Bank transfer,No,115.36,1,0,0,0,5537.28,4.756688833627001,8.619439262221674
CUST_498,37,Male,Two year,87.9,1054.8,Yes,DSL,12,Yes,Electronic check,No,87.89999999999999,3,0,1,3,1054.8,4.487512142519859,6.962054052389515
CUST_4678,42,Female,Month-to-month,119.4,5731.2,No,DSL,48,Yes,Credit card,No,119.39999999999999,1,0,0,0,5731.2,4.79081953287472,8.653854680174668
CUST_1164,43,Male,Month-to-month,82.77,993.24,No,DSL,12,Yes,Electronic check,No,82.77,1,0,0,0,993.24,4.428074948165718,6.9019786262046825
CUST_618,43,Male,Month-to-month,114.13,2739.12,Yes,DSL,24,Yes,Mailed check,Yes,114.13,1,0,1,1,2739.12,4.746061924685573,7.915756994043553
CUST_3636,61,Female,Month-to-month,90.57,362.28,Yes,No,4,Yes,Mailed check,No,90.57,1,1,1,1,362.28,4.517103707119641,5.895173886789696
CUST_68,27,Male,Month-to-month,43.82,1270.78,Yes,Fiber optic,29,Yes,Bank transfer,No,43.82,1,0,1,1,1270.78,3.802654468372781,7.148172772966615
CUST_565,27,Male,One year,106.77,5338.5,Yes,DSL,50,Yes,Electronic check,No,106.77,2,0,1,2,5338.5,4.6799993266087405,8.5828872946116
CUST_4353,25,Female,Two year,80.7,5164.8,No,DSL,64,No,Credit card,No,80.7,3,0,0,0,5164.8,4.403054001865957,8.549815258233492
CUST_228,27,Female,Two year,33.52,1474.88,Yes,DSL,44,Yes,Credit card,No,33.52,3,0,1,3,1474.88,3.541538866215227,7.297009701042319
CUST_4066,22,Female,Month-to-month,113.25,5209.5,No,DSL,46,Yes,Credit card,Yes,113.25,1,0,0,0,5209.5,4.738389029774314,8.558431099432482
CUST_3578,70,Female,Two year,54.04,1729.28,No,Fiber optic,32,No,Credit card,No,54.04,3,1,0,0,1729.28,4.008060193625088,7.456038524106556
CUST_3234,21,Female,One year,92.55,2591.4,No,DSL,28,Yes,Bank transfer,Yes,92.55,2,0,0,0,2591.4,4.538496052720099,7.860339366553561
CUST_2477,54,Female,One year,93.63,93.63,No,No,1,Yes,Mailed check,No,93.63,2,0,0,0,93.63,4.549974550520141,4.549974550520141
CUST_354,19,Male,Two year,36.18,1591.92,No,Fiber optic,44,No,Electronic check,No,36.18,3,0,0,0,1591.92,3.6157709822932977,7.37332408893776
CUST_4283,65,Female,One year,79.48,1510.12,No,Fiber optic,19,Yes,Mailed check,No,79.47999999999999,2,1,0,0,1510.12,4.388008706351429,7.320606376723564
CUST_3568,58,Female,Month-to-month,67.78,3931.24,No,Fiber optic,58,Yes,Credit card,No,67.78,1,0,0,0,3931.2400000000002,4.23091300500412,8.276964517044213
CUST_1578,22,Male,Month-to-month,55.35,2103.3,No,Fiber optic,38,No,Credit card,Yes,55.35,1,0,0,0,2103.3,4.031582240485785,7.6517381492445775
CUST_2379,47,Male,Two year,59.49,3747.87,No,No,63,Yes,Bank transfer,No,59.489999999999995,3,0,0,0,3747.87,4.102478062118823,8.229209740221112
CUST_2676,34,Female,One year,77.91,1869.84,Yes,DSL,24,Yes,Mailed check,No,77.91,2,0,1,2,1869.84,4.368307962532944,7.534142806850438
CUST_4807,50,Female,One year,67.79,542.32,Yes,DSL,8,Yes,Mailed check,No,67.79,2,0,1,2,542.32,4.2310583855379225,6.29769846495429
CUST_3338,69,Male,Two year,78.83,3468.52,No,DSL,44,Yes,Credit card,No,78.83,3,1,0,0,3468.52,4.379899373657707,8.151771534842371
CUST_142,38,Male,Month-to-month,58.97,1828.07,No,No,31,No,Bank transfer,No,58.97,1,0,0,0,1828.07,4.093844437180418,7.511562919938434
CUST_3971,60,Male,Month-to-month,83.25,416.25,Yes,Fiber optic,5,Yes,Electronic check,No,83.25,1,0,1,1,416.25,4.433788569232471,6.033685562541944
CUST_3331,32,Female,Month-to-month,75.77,3106.57,Yes,DSL,41,No,Credit card,No,75.77000000000001,1,0,1,1,3106.5700000000006,4.340813938839807,8.041596349277576
CUST_2292,47,Female,One year,80.69,242.07,No,DSL,3,No,Bank transfer,No,80.69,2,0,0,0,242.07,4.4029315953537775,5.4933494677011705
CUST_3973,45,Male,Two year,116.74,6420.7,No,DSL,55,Yes,Bank transfer,No,116.74,3,0,0,0,6420.7,4.768478803600115,8.767438159139122
CUST_841,33,Female,One year,33.57,469.98,Yes,No,14,Yes,Bank transfer,No,33.57,2,0,1,2,469.98,3.542986253933533,6.154815630269835
CUST_3116,30,Male,Month-to-month,104.72,2408.56,No,No,23,Yes,Credit card,No,104.72,1,0,0,0,2408.56,4.660794089736088,7.787199437202184
CUST_2040,50,Female,One year,103.41,7135.29,Yes,Fiber optic,69,No,Credit card,No,103.41,2,0,1,2,7135.29,4.648325456302019,8.872948312447555
CUST_253,63,Male,Month-to-month,84.91,1188.74,No,No,14,Yes,Mailed check,No,84.91,1,1,0,0,1188.74,4.453300236649965,7.081490074838769
CUST_1338,51,Male,One year,106.39,2766.14,No,DSL,26,No,Mailed check,No,106.39,2,0,0,0,2766.14,4.676467067870125,7.925569574820672
CUST_3732,47,Female,Two year,81.75,2534.25,No,DSL,31,Yes,Electronic check,No,81.75,3,0,0,0,2534.25,4.415824014257172,7.838047530492106
CUST_4890,58,Male,Two year,29.28,1171.2,No,Fiber optic,40,Yes,Bank transfer,No,29.28,3,0,0,0,1171.2,3.410487428569248,7.066637604042329
CUST_38,42,Male,Month-to-month,89.9,2966.7,No,DSL,33,Yes,Mailed check,Yes,89.89999999999999,1,0,0,0,2966.7,4.509760001183433,7.995542521011413
CUST_1345,67,Male,Two year,100.04,300.12,No,DSL,3,No,Credit card,No,100.04,3,1,0,0,300.12,4.6155164780422355,5.707508856397014
CUST_2228,32,Female,Month-to-month,37.1,2263.1,No,Fiber optic,61,Yes,Bank transfer,No,37.1,1,0,0,0,2263.1,3.6402142821326553,7.724932607958932
CUST_4115,47,Female,One year,81.81,5644.89,No,DSL,69,Yes,Electronic check,No,81.81,2,0,0,0,5644.89,4.416548827045609,8.638683125803947
CUST_717,55,Female,Month-to-month,69.62,2297.46,Yes,Fiber optic,33,Yes,Mailed check,No,69.62,1,0,1,1,2297.46,4.25731339050024,7.73999461244095
CUST_4163,20,Female,Two year,113.99,2621.77,Yes,DSL,23,Yes,Credit card,No,113.99,3,0,1,3,2621.77,4.744845168060573,7.871986290166354
CUST_2855,28,Female,Month-to-month,35.3,706.0,No,DSL,20,No,Mailed check,No,35.3,1,0,0,0,706.0,3.591817741270805,6.561030665896572
CUST_3980,28,Male,Month-to-month,67.39,3032.55,No,Fiber optic,45,Yes,Bank transfer,Yes,67.39,1,0,0,0,3032.55,4.225226615110005,8.017488829857362
CUST_3162,39,Female,Month-to-month,28.56,828.24,No,No,29,Yes,Electronic check,No,28.56,1,0,0,0,828.24,3.386422096080001,6.720509618664911
CUST_3279,54,Male,Month-to-month,119.11,2977.75,No,DSL,25,No,Electronic check,No,119.11,1,0,0,0,2977.75,4.788407989566399,7.9992590284129514
CUST_419,50,Male,Two year,44.78,1612.08,Yes,Fiber optic,36,Yes,Electronic check,No,44.78,3,0,1,3,1612.08,3.8238473145244205,7.385900673919496
CUST_1379,34,Male,Month-to-month,105.24,7366.8,No,Fiber optic,70,Yes,Bank transfer,No,105.24000000000001,1,0,0,0,7366.800000000001,4.665700685728123,8.904874433158474
CUST_1188,33,Female,Month-to-month,48.82,3515.04,Yes,Fiber optic,72,Yes,Electronic check,No,48.82,1,0,1,1,3515.04,3.9084165098340344,8.165090635304633
CUST_1881,70,Male,Month-to-month,112.7,7100.1,Yes,Fiber optic,63,No,Credit card,No,112.7,1,1,1,1,7100.1,4.73356340075649,8.868004980606523
CUST_78,19,Female,Month-to-month,37.45,2172.1,No,DSL,58,Yes,Mailed check,No,37.449999999999996,1,0,0,0,2172.1,3.649358695951653,7.6839099985256905
CUST_4138,47,Male,Month-to-month,41.59,0.0,No,No,0,No,Credit card,No,0.0,1,0,0,0,0.0,3.751619483935122,0.0
CUST_3814,24,Male,Two year,72.82,3859.46,Yes,Fiber optic,53,Yes,Electronic check,No,72.82000000000001,3,0,1,3,3859.4600000000005,4.301629697601852,8.258541626343035
CUST_2446,63,Female,One year,100.92,3431.28,No,Fiber optic,34,Yes,Mailed check,No,100.92,2,1,0,0,3431.28,4.624188191823853,8.140980042361557
CUST_3209,49,Female,Month-to-month,51.66,361.62,No,DSL,7,Yes,Electronic check,No,51.660000000000004,1,0,0,0,361.62,3.963856154068163,5.893355453997662
CUST_2792,22,Female,Two year,72.62,4211.96,No,DSL,58,Yes,Mailed check,Yes,72.62,3,0,0,0,4211.96,4.298916727950875,8.345920767511917
CUST_4805,54,Female,Two year,51.77,724.78,No,DSL,14,Yes,Bank transfer,No,51.769999999999996,3,0,0,0,724.78,3.965942847417576,6.587246938598805
CUST_3047,32,Male,Two year,21.02,966.92,No,DSL,46,No,Credit card,No,21.02,3,0,0,0,966.92,3.091951131294534,6.875149439233222
CUST_4868,52,Male,One year,43.74,481.14,No,DSL,11,Yes,Electronic check,No,43.74,2,0,0,0,481.14000000000004,3.8008679560619836,6.178234528307832
CUST_1439,18,Male,One year,66.24,331.2,No,Fiber optic,5,Yes,Bank transfer,No,66.24,2,0,0,0,331.2,4.208268308540415,5.8057371971791945
CUST_3836,44,Male,Month-to-month,101.84,2240.48,No,Fiber optic,22,Yes,Credit card,Yes,101.84,1,0,0,0,2240.48,4.633174382397689,7.714891640959212
CUST_930,65,Male,Month-to-month,22.85,388.45,No,DSL,17,Yes,Bank transfer,No,22.849999999999998,1,1,0,0,388.45,3.1717842173343502,5.9647354873659575
CUST_2951,45,Female,Month-to-month,36.3,1197.9,No,Fiber optic,33,No,Mailed check,No,36.300000000000004,1,0,0,0,1197.9,3.6189933266497696,7.089159748713608
CUST_726,64,Female,Month-to-month,54.17,2762.67,Yes,Fiber optic,51,Yes,Bank transfer,No,54.17,1,1,1,1,2762.67,4.010419327284339,7.9243147855745075
CUST_2403,55,Male,Month-to-month,92.25,1291.5,No,Fiber optic,14,Yes,Credit card,No,92.25,1,0,0,0,1291.5,4.535284058523925,7.164333606382584
CUST_125,61,Female,One year,86.79,5554.56,Yes,Fiber optic,64,Yes,Bank transfer,No,86.79,2,1,1,2,5554.56,4.474947598938117,8.622554507073744
CUST_105,44,Male,Month-to-month,53.46,481.14,Yes,DSL,9,Yes,Electronic check,Yes,53.46,1,0,1,1,481.14,3.9974664872456134,6.178234528307832
CUST_996,70,Male,Month-to-month,97.66,6445.56,Yes,Fiber optic,66,No,Credit card,No,97.66000000000001,1,1,1,1,6445.56,4.591679595805592,8.771301934183674
CUST_65,56,Female,One year,32.37,64.74,No,Fiber optic,2,No,Mailed check,No,32.37,2,0,0,0,64.74,3.5076572927632825,4.185707568236073
CUST_4428,29,Female,Month-to-month,35.53,390.83,Yes,Fiber optic,11,Yes,Bank transfer,Yes,35.53,1,0,1,1,390.83000000000004,3.5981338408071912,5.9708280722575395
CUST_415,49,Male,Month-to-month,75.55,3173.1,Yes,Fiber optic,42,Yes,Credit card,Yes,75.55,1,0,1,1,3173.1,4.337944122103693,8.062779406576189
CUST_1869,47,Female,Month-to-month,65.84,987.6,Yes,No,15,Yes,Bank transfer,No,65.84,1,0,1,1,987.6,4.202301703727193,6.896289800872859
CUST_2812,45,Male,Two year,23.14,69.42,No,No,3,Yes,Credit card,No,23.14,3,0,0,0,69.42,3.183870215669385,4.254477313726906
CUST_2191,54,Female,One year,35.19,211.14,No,Fiber optic,6,Yes,Bank transfer,No,35.19,2,0,0,0,211.14,3.5887828375756508,5.357246434077324
CUST_1836,56,Female,One year,97.61,5954.21,No,Fiber optic,61,No,Electronic check,Yes,97.61,2,0,0,0,5954.21,4.591172676344238,8.69202174565125
CUST_1820,28,Female,Two year,56.72,1758.32,No,DSL,31,Yes,Bank transfer,No,56.72,3,0,0,0,1758.32,4.05560373390567,7.472682649738173
CUST_1492,32,Male,Month-to-month,80.43,3860.64,Yes,DSL,48,No,Electronic check,No,80.42999999999999,1,0,1,1,3860.6399999999994,4.39974375547904,8.258847242693298
CUST_3151,22,Female,Month-to-month,29.4,2028.6,No,No,69,Yes,Mailed check,Yes,29.4,1,0,0,0,2028.6,3.414442608412176,7.615594008285072
